user_id,created_at,company_id,language,activated_at,state,"(user_id, created_at, company_id, language, activated_at, state)"
14552,20/06/14 16:50,11119,french,20/06/14 16:52,active,"('14552','41810.7013888889','11119','french','41810.7027777778','active'),"
14553,20/06/14 11:32,11,arabic,20/06/14 11:34,active,"('14553','41810.4805555556','11','arabic','41810.4819444444','active'),"
14554,20/06/14 12:05,4,japanese,20/06/14 12:06,active,"('14554','41810.5034722222','4','japanese','41810.5041666667','active'),"
14555,20/06/14 4:44,7960,english,20/06/14 4:46,active,"('14555','41810.1972222222','7960','english','41810.1986111111','active'),"
14556,20/06/14 16:11,11037,english,20/06/14 16:12,active,"('14556','41810.6743055556','11037','english','41810.675','active'),"
14558,20/06/14 8:12,12841,japanese,20/06/14 8:13,active,"('14558','41810.3416666667','12841','japanese','41810.3423611111','active'),"
14559,20/06/14 17:44,9810,english,20/06/14 17:45,active,"('14559','41810.7388888889','9810','english','41810.7395833333','active'),"
14560,20/06/14 3:48,5176,english,20/06/14 3:49,active,"('14560','41810.1583333333','5176','english','41810.1590277778','active'),"
14562,20/06/14 15:13,14,english,20/06/14 15:14,active,"('14562','41810.6340277778','14','english','41810.6347222222','active'),"
14564,20/06/14 13:12,29,spanish,20/06/14 13:13,active,"('14564','41810.55','29','spanish','41810.5506944444','active'),"
14566,20/06/14 20:31,486,english,20/06/14 20:33,active,"('14566','41810.8548611111','486','english','41810.85625','active'),"
14567,20/06/14 2:43,349,english,20/06/14 2:44,active,"('14567','41810.1131944444','349','english','41810.1138888889','active'),"
14570,20/06/14 19:41,38,spanish,20/06/14 19:42,active,"('14570','41810.8201388889','38','spanish','41810.8208333333','active'),"
14571,20/06/14 11:23,8382,chinese,20/06/14 11:24,active,"('14571','41810.4743055556','8382','chinese','41810.475','active'),"
14573,21/06/14 9:08,11977,english,21/06/14 9:09,active,"('14573','41811.3805555556','11977','english','41811.38125','active'),"
14575,21/06/14 10:34,1,french,21/06/14 10:35,active,"('14575','41811.4402777778','1','french','41811.4409722222','active'),"
14579,21/06/14 18:44,11286,french,21/06/14 18:45,active,"('14579','41811.7805555556','11286','french','41811.78125','active'),"
14582,21/06/14 16:42,3949,english,21/06/14 16:43,active,"('14582','41811.6958333333','3949','english','41811.6965277778','active'),"
14584,21/06/14 16:37,50,english,21/06/14 16:39,active,"('14584','41811.6923611111','50','english','41811.69375','active'),"
14585,21/06/14 19:07,6,english,21/06/14 19:09,active,"('14585','41811.7965277778','6','english','41811.7979166667','active'),"
14586,21/06/14 15:10,3422,korean,21/06/14 15:12,active,"('14586','41811.6319444444','3422','korean','41811.6333333333','active'),"
14587,21/06/14 7:06,360,english,21/06/14 7:08,active,"('14587','41811.2958333333','360','english','41811.2972222222','active'),"
14588,21/06/14 12:25,1,english,21/06/14 12:27,active,"('14588','41811.5173611111','1','english','41811.51875','active'),"
14593,22/06/14 12:44,69,english,22/06/14 12:46,active,"('14593','41812.5305555556','69','english','41812.5319444444','active'),"
14597,22/06/14 16:47,2,english,22/06/14 16:48,active,"('14597','41812.6993055556','2','english','41812.7','active'),"
14599,22/06/14 17:09,1,indian,22/06/14 17:10,active,"('14599','41812.7145833333','1','indian','41812.7152777778','active'),"
14602,22/06/14 16:55,1142,english,22/06/14 16:57,active,"('14602','41812.7048611111','1142','english','41812.70625','active'),"
14606,22/06/14 12:14,2209,english,22/06/14 12:16,active,"('14606','41812.5097222222','2209','english','41812.5111111111','active'),"
14609,22/06/14 18:38,12156,spanish,22/06/14 18:39,active,"('14609','41812.7763888889','12156','spanish','41812.7770833333','active'),"
14611,22/06/14 16:46,10844,english,22/06/14 16:47,active,"('14611','41812.6986111111','10844','english','41812.6993055556','active'),"
14613,23/06/14 14:12,39,english,23/06/14 14:14,active,"('14613','41813.5916666667','39','english','41813.5930555556','active'),"
14614,23/06/14 14:21,4769,german,23/06/14 14:22,active,"('14614','41813.5979166667','4769','german','41813.5986111111','active'),"
14615,23/06/14 17:49,6758,english,23/06/14 17:50,active,"('14615','41813.7423611111','6758','english','41813.7430555556','active'),"
14618,23/06/14 13:05,8750,spanish,23/06/14 13:06,active,"('14618','41813.5451388889','8750','spanish','41813.5458333333','active'),"
14620,23/06/14 14:14,4,french,23/06/14 14:16,active,"('14620','41813.5930555556','4','french','41813.5944444444','active'),"
14621,23/06/14 14:33,761,english,23/06/14 14:34,active,"('14621','41813.60625','761','english','41813.6069444444','active'),"
14625,23/06/14 10:46,9442,english,23/06/14 10:47,active,"('14625','41813.4486111111','9442','english','41813.4493055556','active'),"
14626,23/06/14 15:14,5379,english,23/06/14 15:15,active,"('14626','41813.6347222222','5379','english','41813.6354166667','active'),"
14627,23/06/14 10:06,63,english,23/06/14 10:07,active,"('14627','41813.4208333333','63','english','41813.4215277778','active'),"
14628,23/06/14 19:37,54,english,23/06/14 19:38,active,"('14628','41813.8173611111','54','english','41813.8180555556','active'),"
14629,23/06/14 9:37,3,english,23/06/14 9:39,active,"('14629','41813.4006944444','3','english','41813.4020833333','active'),"
14630,23/06/14 17:54,3021,english,23/06/14 17:55,active,"('14630','41813.7458333333','3021','english','41813.7465277778','active'),"
14632,23/06/14 1:58,7948,english,23/06/14 1:59,active,"('14632','41813.0819444444','7948','english','41813.0826388889','active'),"
14633,23/06/14 13:22,8684,chinese,23/06/14 13:23,active,"('14633','41813.5569444444','8684','chinese','41813.5576388889','active'),"
14634,23/06/14 12:12,6440,english,23/06/14 12:13,active,"('14634','41813.5083333333','6440','english','41813.5090277778','active'),"
14635,23/06/14 10:38,6664,spanish,23/06/14 10:39,active,"('14635','41813.4430555556','6664','spanish','41813.44375','active'),"
14638,23/06/14 11:37,49,english,23/06/14 11:38,active,"('14638','41813.4840277778','49','english','41813.4847222222','active'),"
14639,23/06/14 18:46,2650,english,23/06/14 18:47,active,"('14639','41813.7819444444','2650','english','41813.7826388889','active'),"
14640,23/06/14 17:17,10639,english,23/06/14 17:18,active,"('14640','41813.7201388889','10639','english','41813.7208333333','active'),"
14643,23/06/14 17:29,1,chinese,23/06/14 17:30,active,"('14643','41813.7284722222','1','chinese','41813.7291666667','active'),"
14644,23/06/14 9:53,8738,english,23/06/14 9:54,active,"('14644','41813.4118055556','8738','english','41813.4125','active'),"
14646,23/06/14 16:57,1,spanish,23/06/14 16:58,active,"('14646','41813.70625','1','spanish','41813.7069444444','active'),"
14649,23/06/14 13:48,4710,french,23/06/14 13:49,active,"('14649','41813.575','4710','french','41813.5756944444','active'),"
14650,23/06/14 11:29,1581,english,23/06/14 11:31,active,"('14650','41813.4784722222','1581','english','41813.4798611111','active'),"
14651,23/06/14 16:46,7000,japanese,23/06/14 16:47,active,"('14651','41813.6986111111','7000','japanese','41813.6993055556','active'),"
14655,23/06/14 18:23,13160,indian,23/06/14 18:24,active,"('14655','41813.7659722222','13160','indian','41813.7666666667','active'),"
14657,23/06/14 16:09,519,spanish,23/06/14 16:10,active,"('14657','41813.6729166667','519','spanish','41813.6736111111','active'),"
14658,23/06/14 19:42,2630,english,23/06/14 19:44,active,"('14658','41813.8208333333','2630','english','41813.8222222222','active'),"
14660,23/06/14 11:28,7716,german,23/06/14 11:29,active,"('14660','41813.4777777778','7716','german','41813.4784722222','active'),"
14664,23/06/14 5:38,1006,english,23/06/14 5:39,active,"('14664','41813.2347222222','1006','english','41813.2354166667','active'),"
14665,23/06/14 3:24,2,spanish,23/06/14 3:25,active,"('14665','41813.1416666667','2','spanish','41813.1423611111','active'),"
14666,23/06/14 10:03,7101,chinese,23/06/14 10:04,active,"('14666','41813.41875','7101','chinese','41813.4194444444','active'),"
14668,23/06/14 8:58,12179,arabic,23/06/14 9:00,active,"('14668','41813.3736111111','12179','arabic','41813.375','active'),"
14669,23/06/14 11:58,5787,russian,23/06/14 11:59,active,"('14669','41813.4986111111','5787','russian','41813.4993055556','active'),"
14670,23/06/14 14:21,6513,chinese,23/06/14 14:23,active,"('14670','41813.5979166667','6513','chinese','41813.5993055556','active'),"
14672,23/06/14 23:23,12462,english,23/06/14 23:24,active,"('14672','41813.9743055556','12462','english','41813.975','active'),"
14677,23/06/14 17:01,1,english,23/06/14 17:02,active,"('14677','41813.7090277778','1','english','41813.7097222222','active'),"
14680,23/06/14 7:56,3296,english,23/06/14 7:57,active,"('14680','41813.3305555556','3296','english','41813.33125','active'),"
14683,23/06/14 19:11,6761,french,23/06/14 19:13,active,"('14683','41813.7993055556','6761','french','41813.8006944444','active'),"
14684,23/06/14 10:16,4015,english,23/06/14 10:18,active,"('14684','41813.4277777778','4015','english','41813.4291666667','active'),"
14685,23/06/14 17:52,11491,english,23/06/14 17:53,active,"('14685','41813.7444444444','11491','english','41813.7451388889','active'),"
14687,23/06/14 14:38,6913,japanese,23/06/14 14:39,active,"('14687','41813.6097222222','6913','japanese','41813.6104166667','active'),"
14689,23/06/14 12:05,1886,english,23/06/14 12:06,active,"('14689','41813.5034722222','1886','english','41813.5041666667','active'),"
14690,24/06/14 12:33,4028,english,24/06/14 12:34,active,"('14690','41814.5229166667','4028','english','41814.5236111111','active'),"
14691,24/06/14 7:10,44,english,24/06/14 7:12,active,"('14691','41814.2986111111','44','english','41814.3','active'),"
14692,24/06/14 19:20,4527,french,24/06/14 19:22,active,"('14692','41814.8055555556','4527','french','41814.8069444444','active'),"
14693,24/06/14 7:59,5873,english,24/06/14 8:01,active,"('14693','41814.3326388889','5873','english','41814.3340277778','active'),"
14704,24/06/14 10:17,9689,english,24/06/14 10:19,active,"('14704','41814.4284722222','9689','english','41814.4298611111','active'),"
14705,24/06/14 18:21,20,french,24/06/14 18:22,active,"('14705','41814.7645833333','20','french','41814.7652777778','active'),"
14707,24/06/14 12:09,2091,spanish,24/06/14 12:10,active,"('14707','41814.50625','2091','spanish','41814.5069444444','active'),"
14710,24/06/14 17:20,8959,french,24/06/14 17:21,active,"('14710','41814.7222222222','8959','french','41814.7229166667','active'),"
14711,24/06/14 16:38,21,french,24/06/14 16:40,active,"('14711','41814.6930555556','21','french','41814.6944444444','active'),"
14720,24/06/14 11:39,7565,english,24/06/14 11:41,active,"('14720','41814.4854166667','7565','english','41814.4868055556','active'),"
14723,24/06/14 2:55,2,english,24/06/14 2:56,active,"('14723','41814.1215277778','2','english','41814.1222222222','active'),"
14726,24/06/14 20:30,3940,english,24/06/14 20:31,active,"('14726','41814.8541666667','3940','english','41814.8548611111','active'),"
14732,24/06/14 10:14,7016,portugese,24/06/14 10:16,active,"('14732','41814.4263888889','7016','portugese','41814.4277777778','active'),"
14733,24/06/14 13:33,7407,italian,24/06/14 13:34,active,"('14733','41814.5645833333','7407','italian','41814.5652777778','active'),"
14734,24/06/14 16:48,132,english,24/06/14 16:50,active,"('14734','41814.7','132','english','41814.7013888889','active'),"
14738,24/06/14 13:22,11275,english,24/06/14 13:24,active,"('14738','41814.5569444444','11275','english','41814.5583333333','active'),"
14740,24/06/14 17:28,3,korean,24/06/14 17:29,active,"('14740','41814.7277777778','3','korean','41814.7284722222','active'),"
14742,24/06/14 13:24,11517,spanish,24/06/14 13:26,active,"('14742','41814.5583333333','11517','spanish','41814.5597222222','active'),"
14743,24/06/14 12:57,2,english,24/06/14 12:59,active,"('14743','41814.5395833333','2','english','41814.5409722222','active'),"
14745,24/06/14 8:19,1,french,24/06/14 8:20,active,"('14745','41814.3465277778','1','french','41814.3472222222','active'),"
14747,24/06/14 12:08,2,french,24/06/14 12:09,active,"('14747','41814.5055555556','2','french','41814.50625','active'),"
14749,25/06/14 4:02,7,english,25/06/14 4:03,active,"('14749','41815.1680555556','7','english','41815.16875','active'),"
14750,25/06/14 9:07,11438,russian,25/06/14 9:08,active,"('14750','41815.3798611111','11438','russian','41815.3805555556','active'),"
14752,25/06/14 10:04,11442,english,25/06/14 10:05,active,"('14752','41815.4194444444','11442','english','41815.4201388889','active'),"
14754,25/06/14 16:32,6,english,25/06/14 16:34,active,"('14754','41815.6888888889','6','english','41815.6902777778','active'),"
14757,25/06/14 17:37,9239,english,25/06/14 17:38,active,"('14757','41815.7340277778','9239','english','41815.7347222222','active'),"
14759,25/06/14 5:27,5096,french,25/06/14 5:28,active,"('14759','41815.2270833333','5096','french','41815.2277777778','active'),"
14760,25/06/14 7:48,877,japanese,25/06/14 7:49,active,"('14760','41815.325','877','japanese','41815.3256944444','active'),"
14766,25/06/14 2:24,11030,english,25/06/14 2:26,active,"('14766','41815.1','11030','english','41815.1013888889','active'),"
14767,25/06/14 10:14,7857,english,25/06/14 10:16,active,"('14767','41815.4263888889','7857','english','41815.4277777778','active'),"
14768,25/06/14 7:54,163,english,25/06/14 7:55,active,"('14768','41815.3291666667','163','english','41815.3298611111','active'),"
14770,25/06/14 14:23,9025,french,25/06/14 14:25,active,"('14770','41815.5993055556','9025','french','41815.6006944444','active'),"
14771,25/06/14 6:22,25,english,25/06/14 6:23,active,"('14771','41815.2652777778','25','english','41815.2659722222','active'),"
14773,25/06/14 10:37,1982,spanish,25/06/14 10:39,active,"('14773','41815.4423611111','1982','spanish','41815.44375','active'),"
14774,25/06/14 14:40,1305,chinese,25/06/14 14:42,active,"('14774','41815.6111111111','1305','chinese','41815.6125','active'),"
14775,25/06/14 11:47,11045,arabic,25/06/14 11:49,active,"('14775','41815.4909722222','11045','arabic','41815.4923611111','active'),"
14780,25/06/14 10:21,5801,english,25/06/14 10:22,active,"('14780','41815.43125','5801','english','41815.4319444444','active'),"
14784,25/06/14 11:20,6534,german,25/06/14 11:22,active,"('14784','41815.4722222222','6534','german','41815.4736111111','active'),"
14788,25/06/14 8:32,96,french,25/06/14 8:33,active,"('14788','41815.3555555556','96','french','41815.35625','active'),"
14789,25/06/14 15:12,8671,german,25/06/14 15:14,active,"('14789','41815.6333333333','8671','german','41815.6347222222','active'),"
14790,25/06/14 14:29,2,english,25/06/14 14:31,active,"('14790','41815.6034722222','2','english','41815.6048611111','active'),"
14792,25/06/14 4:06,5076,italian,25/06/14 4:07,active,"('14792','41815.1708333333','5076','italian','41815.1715277778','active'),"
14793,25/06/14 20:50,10407,english,25/06/14 20:51,active,"('14793','41815.8680555556','10407','english','41815.86875','active'),"
14799,25/06/14 13:39,2050,spanish,25/06/14 13:40,active,"('14799','41815.56875','2050','spanish','41815.5694444444','active'),"
14804,25/06/14 7:55,11880,english,25/06/14 7:56,active,"('14804','41815.3298611111','11880','english','41815.3305555556','active'),"
14805,25/06/14 17:20,43,english,25/06/14 17:21,active,"('14805','41815.7222222222','43','english','41815.7229166667','active'),"
14806,25/06/14 0:54,5,english,25/06/14 0:56,active,"('14806','41815.0375','5','english','41815.0388888889','active'),"
14808,25/06/14 9:30,5396,english,25/06/14 9:32,active,"('14808','41815.3958333333','5396','english','41815.3972222222','active'),"
14809,25/06/14 14:10,12788,spanish,25/06/14 14:12,active,"('14809','41815.5902777778','12788','spanish','41815.5916666667','active'),"
14810,25/06/14 8:25,8896,english,25/06/14 8:27,active,"('14810','41815.3506944444','8896','english','41815.3520833333','active'),"
14811,25/06/14 18:21,731,spanish,25/06/14 18:23,active,"('14811','41815.7645833333','731','spanish','41815.7659722222','active'),"
14813,25/06/14 7:40,21,english,25/06/14 7:41,active,"('14813','41815.3194444444','21','english','41815.3201388889','active'),"
14814,25/06/14 15:40,5544,english,25/06/14 15:42,active,"('14814','41815.6527777778','5544','english','41815.6541666667','active'),"
14816,25/06/14 9:11,447,indian,25/06/14 9:12,active,"('14816','41815.3826388889','447','indian','41815.3833333333','active'),"
14818,25/06/14 19:19,24,english,25/06/14 19:20,active,"('14818','41815.8048611111','24','english','41815.8055555556','active'),"
14819,25/06/14 16:39,40,japanese,25/06/14 16:41,active,"('14819','41815.69375','40','japanese','41815.6951388889','active'),"
14820,25/06/14 16:35,7640,italian,25/06/14 16:36,active,"('14820','41815.6909722222','7640','italian','41815.6916666667','active'),"
14821,26/06/14 8:40,3825,french,26/06/14 8:42,active,"('14821','41816.3611111111','3825','french','41816.3625','active'),"
14823,26/06/14 19:49,12116,english,26/06/14 19:50,active,"('14823','41816.8256944444','12116','english','41816.8263888889','active'),"
14824,26/06/14 13:09,343,english,26/06/14 13:11,active,"('14824','41816.5479166667','343','english','41816.5493055556','active'),"
14825,26/06/14 9:29,18,english,26/06/14 9:30,active,"('14825','41816.3951388889','18','english','41816.3958333333','active'),"
14826,26/06/14 17:31,5398,english,26/06/14 17:33,active,"('14826','41816.7298611111','5398','english','41816.73125','active'),"
14828,26/06/14 13:39,584,english,26/06/14 13:41,active,"('14828','41816.56875','584','english','41816.5701388889','active'),"
14829,26/06/14 13:34,11421,english,26/06/14 13:35,active,"('14829','41816.5652777778','11421','english','41816.5659722222','active'),"
14831,26/06/14 11:58,1541,spanish,26/06/14 12:00,active,"('14831','41816.4986111111','1541','spanish','41816.5','active'),"
14832,26/06/14 13:15,1260,french,26/06/14 13:17,active,"('14832','41816.5520833333','1260','french','41816.5534722222','active'),"
14833,26/06/14 14:42,23,arabic,26/06/14 14:43,active,"('14833','41816.6125','23','arabic','41816.6131944444','active'),"
14834,26/06/14 14:22,2954,english,26/06/14 14:24,active,"('14834','41816.5986111111','2954','english','41816.6','active'),"
14837,26/06/14 6:14,96,english,26/06/14 6:16,active,"('14837','41816.2597222222','96','english','41816.2611111111','active'),"
14842,26/06/14 12:44,2732,spanish,26/06/14 12:45,active,"('14842','41816.5305555556','2732','spanish','41816.53125','active'),"
14847,26/06/14 15:25,182,english,26/06/14 15:26,active,"('14847','41816.6423611111','182','english','41816.6430555556','active'),"
14848,26/06/14 17:13,5045,english,26/06/14 17:14,active,"('14848','41816.7173611111','5045','english','41816.7180555556','active'),"
14849,26/06/14 13:54,7,english,26/06/14 13:55,active,"('14849','41816.5791666667','7','english','41816.5798611111','active'),"
14850,26/06/14 9:39,13,english,26/06/14 9:40,active,"('14850','41816.4020833333','13','english','41816.4027777778','active'),"
14851,26/06/14 12:56,1,english,26/06/14 12:57,active,"('14851','41816.5388888889','1','english','41816.5395833333','active'),"
14852,26/06/14 11:19,1,english,26/06/14 11:20,active,"('14852','41816.4715277778','1','english','41816.4722222222','active'),"
14853,26/06/14 18:38,11993,spanish,26/06/14 18:40,active,"('14853','41816.7763888889','11993','spanish','41816.7777777778','active'),"
14855,26/06/14 10:31,1274,indian,26/06/14 10:33,active,"('14855','41816.4381944444','1274','indian','41816.4395833333','active'),"
14856,26/06/14 11:58,12597,english,26/06/14 11:59,active,"('14856','41816.4986111111','12597','english','41816.4993055556','active'),"
14857,26/06/14 15:49,309,english,26/06/14 15:50,active,"('14857','41816.6590277778','309','english','41816.6597222222','active'),"
14859,26/06/14 2:35,4061,english,26/06/14 2:36,active,"('14859','41816.1076388889','4061','english','41816.1083333333','active'),"
14860,26/06/14 21:59,15,english,26/06/14 22:00,active,"('14860','41816.9159722222','15','english','41816.9166666667','active'),"
14863,26/06/14 20:04,3294,english,26/06/14 20:06,active,"('14863','41816.8361111111','3294','english','41816.8375','active'),"
14866,26/06/14 12:46,7746,english,26/06/14 12:48,active,"('14866','41816.5319444444','7746','english','41816.5333333333','active'),"
14869,26/06/14 10:22,11886,french,26/06/14 10:24,active,"('14869','41816.4319444444','11886','french','41816.4333333333','active'),"
14871,26/06/14 13:40,489,english,26/06/14 13:41,active,"('14871','41816.5694444444','489','english','41816.5701388889','active'),"
14873,26/06/14 21:34,788,english,26/06/14 21:35,active,"('14873','41816.8986111111','788','english','41816.8993055556','active'),"
14874,26/06/14 9:37,10805,english,26/06/14 9:39,active,"('14874','41816.4006944444','10805','english','41816.4020833333','active'),"
14877,26/06/14 17:46,3106,english,26/06/14 17:48,active,"('14877','41816.7402777778','3106','english','41816.7416666667','active'),"
14878,26/06/14 19:59,7340,french,26/06/14 20:01,active,"('14878','41816.8326388889','7340','french','41816.8340277778','active'),"
14880,26/06/14 11:35,37,english,26/06/14 11:37,active,"('14880','41816.4826388889','37','english','41816.4840277778','active'),"
14881,26/06/14 11:19,11764,french,26/06/14 11:21,active,"('14881','41816.4715277778','11764','french','41816.4729166667','active'),"
14882,26/06/14 12:05,12904,english,26/06/14 12:06,active,"('14882','41816.5034722222','12904','english','41816.5041666667','active'),"
14885,26/06/14 10:20,2747,english,26/06/14 10:22,active,"('14885','41816.4305555556','2747','english','41816.4319444444','active'),"
14890,26/06/14 9:48,39,russian,26/06/14 9:49,active,"('14890','41816.4083333333','39','russian','41816.4090277778','active'),"
14891,26/06/14 7:57,36,french,26/06/14 7:59,active,"('14891','41816.33125','36','french','41816.3326388889','active'),"
14892,26/06/14 7:03,3,english,26/06/14 7:04,active,"('14892','41816.29375','3','english','41816.2944444444','active'),"
14893,26/06/14 23:41,2974,french,26/06/14 23:42,active,"('14893','41816.9868055556','2974','french','41816.9875','active'),"
14894,26/06/14 16:14,3,english,26/06/14 16:15,active,"('14894','41816.6763888889','3','english','41816.6770833333','active'),"
14898,27/06/14 13:29,18,german,27/06/14 13:31,active,"('14898','41817.5618055556','18','german','41817.5631944444','active'),"
14900,27/06/14 12:06,18,english,27/06/14 12:07,active,"('14900','41817.5041666667','18','english','41817.5048611111','active'),"
14901,27/06/14 3:19,1281,french,27/06/14 3:21,active,"('14901','41817.1381944444','1281','french','41817.1395833333','active'),"
14902,27/06/14 14:17,9905,russian,27/06/14 14:18,active,"('14902','41817.5951388889','9905','russian','41817.5958333333','active'),"
14905,27/06/14 7:45,5465,english,27/06/14 7:47,active,"('14905','41817.3229166667','5465','english','41817.3243055556','active'),"
14906,27/06/14 14:44,5827,english,27/06/14 14:45,active,"('14906','41817.6138888889','5827','english','41817.6145833333','active'),"
14907,27/06/14 23:03,104,japanese,27/06/14 23:04,active,"('14907','41817.9604166667','104','japanese','41817.9611111111','active'),"
14912,27/06/14 11:31,8920,english,27/06/14 11:33,active,"('14912','41817.4798611111','8920','english','41817.48125','active'),"
14913,27/06/14 14:35,745,english,27/06/14 14:37,active,"('14913','41817.6076388889','745','english','41817.6090277778','active'),"
14915,27/06/14 9:43,11028,japanese,27/06/14 9:45,active,"('14915','41817.4048611111','11028','japanese','41817.40625','active'),"
14918,27/06/14 16:32,9,spanish,27/06/14 16:33,active,"('14918','41817.6888888889','9','spanish','41817.6895833333','active'),"
14921,27/06/14 14:16,5551,english,27/06/14 14:17,active,"('14921','41817.5944444444','5551','english','41817.5951388889','active'),"
14922,27/06/14 9:55,2,english,27/06/14 9:57,active,"('14922','41817.4131944444','2','english','41817.4145833333','active'),"
14923,27/06/14 11:57,1496,french,27/06/14 11:59,active,"('14923','41817.4979166667','1496','french','41817.4993055556','active'),"
14925,27/06/14 18:13,92,english,27/06/14 18:15,active,"('14925','41817.7590277778','92','english','41817.7604166667','active'),"
14926,27/06/14 11:07,1432,english,27/06/14 11:08,active,"('14926','41817.4631944444','1432','english','41817.4638888889','active'),"
14927,27/06/14 6:30,26,english,27/06/14 6:32,active,"('14927','41817.2708333333','26','english','41817.2722222222','active'),"
14928,27/06/14 12:08,2,indian,27/06/14 12:10,active,"('14928','41817.5055555556','2','indian','41817.5069444444','active'),"
14929,27/06/14 13:21,8593,japanese,27/06/14 13:22,active,"('14929','41817.55625','8593','japanese','41817.5569444444','active'),"
14930,27/06/14 15:25,10207,english,27/06/14 15:27,active,"('14930','41817.6423611111','10207','english','41817.64375','active'),"
14931,27/06/14 12:45,5,arabic,27/06/14 12:46,active,"('14931','41817.53125','5','arabic','41817.5319444444','active'),"
14932,27/06/14 18:02,1694,english,27/06/14 18:03,active,"('14932','41817.7513888889','1694','english','41817.7520833333','active'),"
14935,27/06/14 10:56,12905,french,27/06/14 10:58,active,"('14935','41817.4555555556','12905','french','41817.4569444444','active'),"
14940,27/06/14 19:12,934,english,27/06/14 19:13,active,"('14940','41817.8','934','english','41817.8006944444','active'),"
14943,27/06/14 9:34,3348,portugese,27/06/14 9:35,active,"('14943','41817.3986111111','3348','portugese','41817.3993055556','active'),"
14944,27/06/14 14:24,1,english,27/06/14 14:26,active,"('14944','41817.6','1','english','41817.6013888889','active'),"
14945,27/06/14 15:30,6328,spanish,27/06/14 15:31,active,"('14945','41817.6458333333','6328','spanish','41817.6465277778','active'),"
14947,27/06/14 9:19,3869,english,27/06/14 9:21,active,"('14947','41817.3881944444','3869','english','41817.3895833333','active'),"
14948,27/06/14 17:40,2193,indian,27/06/14 17:42,active,"('14948','41817.7361111111','2193','indian','41817.7375','active'),"
14949,27/06/14 13:58,2,english,27/06/14 13:59,active,"('14949','41817.5819444444','2','english','41817.5826388889','active'),"
14951,27/06/14 18:06,3,german,27/06/14 18:07,active,"('14951','41817.7541666667','3','german','41817.7548611111','active'),"
14952,27/06/14 9:12,3016,portugese,27/06/14 9:13,active,"('14952','41817.3833333333','3016','portugese','41817.3840277778','active'),"
14953,27/06/14 15:11,4700,spanish,27/06/14 15:13,active,"('14953','41817.6326388889','4700','spanish','41817.6340277778','active'),"
14955,27/06/14 18:41,6551,english,27/06/14 18:43,active,"('14955','41817.7784722222','6551','english','41817.7798611111','active'),"
14957,27/06/14 5:24,7423,english,27/06/14 5:25,active,"('14957','41817.225','7423','english','41817.2256944444','active'),"
14958,27/06/14 14:57,11196,spanish,27/06/14 14:59,active,"('14958','41817.6229166667','11196','spanish','41817.6243055556','active'),"
14960,27/06/14 10:09,2,english,27/06/14 10:11,active,"('14960','41817.4229166667','2','english','41817.4243055556','active'),"
14961,27/06/14 9:05,6829,german,27/06/14 9:07,active,"('14961','41817.3784722222','6829','german','41817.3798611111','active'),"
14962,27/06/14 3:17,400,english,27/06/14 3:19,active,"('14962','41817.1368055556','400','english','41817.1381944444','active'),"
14963,27/06/14 15:21,878,english,27/06/14 15:23,active,"('14963','41817.6395833333','878','english','41817.6409722222','active'),"
14964,27/06/14 22:20,212,german,27/06/14 22:22,active,"('14964','41817.9305555556','212','german','41817.9319444444','active'),"
14965,27/06/14 12:54,9834,english,27/06/14 12:55,active,"('14965','41817.5375','9834','english','41817.5381944444','active'),"
14966,27/06/14 17:09,10767,english,27/06/14 17:10,active,"('14966','41817.7145833333','10767','english','41817.7152777778','active'),"
14970,27/06/14 15:12,30,english,27/06/14 15:14,active,"('14970','41817.6333333333','30','english','41817.6347222222','active'),"
14971,27/06/14 14:47,13090,english,27/06/14 14:48,active,"('14971','41817.6159722222','13090','english','41817.6166666667','active'),"
14972,27/06/14 21:42,5414,english,27/06/14 21:43,active,"('14972','41817.9041666667','5414','english','41817.9048611111','active'),"
14973,28/06/14 15:43,4042,english,28/06/14 15:45,active,"('14973','41818.6548611111','4042','english','41818.65625','active'),"
14974,28/06/14 8:54,6227,korean,28/06/14 8:56,active,"('14974','41818.3708333333','6227','korean','41818.3722222222','active'),"
14975,28/06/14 18:19,13012,spanish,28/06/14 18:20,active,"('14975','41818.7631944444','13012','spanish','41818.7638888889','active'),"
14976,28/06/14 1:06,2,french,28/06/14 1:08,active,"('14976','41818.0458333333','2','french','41818.0472222222','active'),"
14977,28/06/14 15:31,64,arabic,28/06/14 15:32,active,"('14977','41818.6465277778','64','arabic','41818.6472222222','active'),"
14978,28/06/14 12:24,344,french,28/06/14 12:26,active,"('14978','41818.5166666667','344','french','41818.5180555556','active'),"
14979,28/06/14 21:02,138,english,28/06/14 21:04,active,"('14979','41818.8763888889','138','english','41818.8777777778','active'),"
14983,28/06/14 15:34,12289,french,28/06/14 15:36,active,"('14983','41818.6486111111','12289','french','41818.65','active'),"
14986,28/06/14 15:38,6869,english,28/06/14 15:39,active,"('14986','41818.6513888889','6869','english','41818.6520833333','active'),"
14987,28/06/14 13:08,10962,spanish,28/06/14 13:09,active,"('14987','41818.5472222222','10962','spanish','41818.5479166667','active'),"
14988,28/06/14 9:41,7046,english,28/06/14 9:43,active,"('14988','41818.4034722222','7046','english','41818.4048611111','active'),"
14991,28/06/14 11:08,11559,arabic,28/06/14 11:10,active,"('14991','41818.4638888889','11559','arabic','41818.4652777778','active'),"
